X,Y,Z
-4439189.11192479,637555.1201246215,-4338746.765757512
-4439235.464506842,637232.2914710507,-4338746.765757512
-4438737.5934077045,638478.6609239775,-4339072.893650659
-4438784.013152738,638155.8651033224,-4339072.893650659
-4439062.038627666,636219.0195214842,-4339072.893650659
-4438285.85975102,639402.031677015,-4339398.998596632
-4437973.50269845,639357.0319315428,-4339725.080585881
-4437428.368406521,640925.5655980033,-4340051.139632334
-4437474.96609896,640602.8649804142,-4340051.139632334
-4437521.540312648,640280.1610524452,-4340051.139632334
-4437568.091069694,639957.45366091,-4340051.139632334
-4387860.259818469,910179.783052266,-4342332.910179589
-4385673.53372213,911389.6042497748,-4344287.81791385
-4432632.786457239,643194.86480657,-4344613.555462763
-4384988.5726732565,911579.9236287388,-4344939.270043021
-4384303.514381854,911770.1289144147,-4345590.630259403
-4429778.473880319,653968.1912867746,-4345916.2758999
-4382734.00158268,913106.3830140537,-4346893.074906496
-4381716.236823337,914889.3937953172,-4347544.159301843
-4380764.308599079,916353.095108206,-4348195.151737102
-4425960.384944011,660312.5663801637,-4348846.05218289
-4379435.505117284,918069.8226257348,-4349171.467912259
-4379059.170674694,918323.3848005014,-4349496.860633239
-4378239.56036234,919148.7418715602,-4350147.577082196
-4376800.389922256,919843.6079978938,-4351448.733881832
-4374137.847021209,923270.5249710599,-4353399.77867601
-4373626.556263178,924159.3386327389,-4353724.872240711
-4419962.158976334,668292.0394931192,-4353724.872240711
-4373115.062766458,925047.9682568138,-4354049.94278075
-4372603.366597156,925936.4137940102,-4354374.990286608
-4372226.222734396,926188.7704874085,-4354700.014772169
-4371916.403312898,926123.1400157786,-4355025.016227912
-4371673.894025842,925739.58997368,-4355349.994644322
-4371364.023591573,925673.9722410404,-4355674.950035274
-4371431.328948824,925356.075205614,-4355674.950035274
-4371767.5089211445,923766.5168085619,-4355674.950035274
-4371834.675563243,923448.5904358976,-4355674.950035274
-4371013.257926995,924271.2849713092,-4356324.791702741
-4370837.673106943,923570.0399397587,-4356649.677983617
-4370904.825463299,923252.1811871879,-4356649.677983617
-4416510.364153286,672041.506643641,-4356649.677983617
-4416559.224704581,671720.3272211733,-4356649.677983617
-4370930.220415458,921597.4475776372,-4356974.541224364
-4370687.181401694,921214.2329812634,-4357299.381415472
-4369580.659508445,920317.2678030058,-4358598.511750462
-4369270.486521772,920251.9394390538,-4358923.236714368
-4367037.503654717,927744.5955783516,-4359572.617476205
-4367602.439445565,923550.0513820682,-4359897.273278503
-4367761.764322551,921261.1467020316,-4360221.906015704
-4364906.450955929,928618.9550820924,-4361520.206380518
-4364353.443553761,928169.5598248612,-4362169.218170582
-4364043.145457064,928103.5685499678,-4362493.689466385
-4363800.301544429,927720.2302816425,-4362818.137691156
-4363489.952499445,927654.2517611822,-4363142.562835393
-4363112.112705602,927905.5652786281,-4363466.964912947
-4362328.836261259,930060.3373448085,-4363791.34391432
-4362464.061924012,929425.8524486504,-4363791.34391432
-4362666.727369435,928474.0883202457,-4363791.34391432
-4362734.236363688,928156.8238388399,-4363791.34391432
-4361883.148138834,930628.5835281766,-4364115.699830011
-4361234.1045318525,932148.2106735588,-4364440.032673875
-4407858.070600039,678270.1752544962,-4364440.032673875
-4407544.360103451,678221.9022679136,-4364764.3424364105
-4408085.488415927,674695.9032131179,-4364764.3424364105
-4408134.542022633,674375.3364577837,-4364764.3424364105
-4408183.572328706,674054.7660590841,-4364764.3424364105
-4407722.642662202,674968.4180714651,-4365088.6291081235
-4361612.198093968,924271.7766649849,-4365737.13321112
-4361368.796886815,923888.7920818671,-4366061.350623416
-4406123.265570142,677019.2326823861,-4366385.54495359
-4405809.404713976,676971.0066516551,-4366709.71619215
-4360504.00588482,923374.2699799236,-4367033.864329596
-4360571.144031705,923057.1627134148,-4367033.864329596
-4360193.304237889,923308.4762308459,-4367357.989379775
-4360260.4376009405,922991.3915593742,-4367357.989379775
-4359815.427895997,923559.734791044,-4367682.091333199
-4359882.579532085,923242.677598853,-4367682.091333199
-4359949.708110946,922925.6155240954,-4367682.091333199
-4356867.978433784,935854.4308622653,-4368006.170180369
-4359504.684926616,923493.9086800228,-4368006.170180369
-4359571.8317765165,923176.8740858741,-4368006.170180369
-4359638.955570832,922859.8346095068,-4368006.170180369
-4359193.91889455,923428.0776835266,-4368330.225935133
-4359261.060957906,923111.0656890974,-4368330.225935133
-4359328.179967321,922794.0488127975,-4368330.225935133
-4404190.526160327,677050.1063149862,-4368330.225935133
-4358950.267085358,923045.2524104508,-4368654.258587994
-4359017.381309518,922728.258135895,-4368654.258587994
-4359084.472464925,922411.2590575726,-4368654.258587994
-4358639.450167974,922979.434251862,-4368978.268129463
-4358706.559606524,922662.4625807261,-4368978.268129463
-4358773.6459779665,922345.4861061662,-4368978.268129463
-4358840.709314146,922028.5046777129,-4368978.268129463
-4358462.796432187,922279.7082753599,-4369302.2545733815
-4358529.85498569,921962.7494526994,-4369302.2545733815
-4358218.977607163,921896.9893518888,-4369626.217910258
-4358286.008329202,921580.0482612469,-4369626.217910258
-4357975.103127964,921514.3058960569,-4369950.158130608
-4357664.174872128,921448.558655864,-4370274.075248261
-4357353.223570801,921382.8065425936,-4370597.969253732
-4357042.249233083,921317.0495581705,-4370921.84013754
-4357109.237767746,921000.1941192143,-4370921.84013754
-4356731.251845701,921251.2876997872,-4371245.687913513
-4356798.235598849,920934.4548773695,-4371245.687913513
-4356420.231417758,921185.5209693694,-4371569.512572166
-4356487.210389039,920868.7107651659,-4371569.512572166
-4356109.187958363,921119.7493688429,-4371893.314104018
-4356176.162147421,920802.9617845282,-4371893.314104018
-4355865.090860718,920737.2079326499,-4372217.092522893
-4351836.745540398,938085.0037794638,-4372540.847819313
-4355553.996538035,920671.4492114552,-4372540.847819313
-4351389.418490364,938650.890253249,-4372864.579983797
-4355242.879188482,920605.6856228702,-4372864.579983797
-4354931.738798776,920539.9171640872,-4373188.289030168
-4354620.575378024,920474.1438370311,-4373511.974948948
-4354687.502637326,920157.4644333669,-4373511.974948948
-4354309.388935348,920408.3656436299,-4373835.637730652
-4354376.311411947,920091.7088702583,-4373835.637730652
-4398208.1452611415,680387.3345939491,-4373835.637730652
-4349940.993197136,939331.6622652067,-4374159.277389108
-4353998.179457451,920342.582581073,-4374159.277389108
-4354065.097150993,920025.948439669,-4374159.277389108
-4353753.859863575,919960.1831435246,-4374482.893914839
-4353820.749748888,919643.5667705553,-4374482.893914839
-4349250.773375587,939513.6555601546,-4374806.487298364
-4395908.272665373,680686.2265404499,-4376100.629477144
-4394137.408135479,681720.9256696949,-4377717.786464594
-4345274.441344206,938323.9612605462,-4379011.095341632
-4343557.269823469,943244.112432237,-4379657.610832794
-4342797.521516825,943740.5679500777,-4380304.0336844865
-4342486.23054353,943672.9207898129,-4380627.210355598
-4341726.301787275,944169.099946769,-4381273.494210822
-4339966.764385977,947753.6585883517,-4382242.7462039925
-4388895.9657260105,676005.8024030456,-4383857.702657714
-4388945.114653794,675686.6310688925,-4383857.702657714
-4388531.698060734,676276.4136773059,-4384180.624406336
-4388580.866668889,675957.2688327334,-4384180.624406336
-4388630.012068045,675638.1204133605,-4384180.624406336
-4388679.134246155,675318.9684974751,-4384180.624406336
-4387278.033894873,682290.4883126043,-4384503.522961486
-4388216.579332731,676227.8536171495,-4384503.522961486
-4388265.744410332,675908.7316887878,-4384503.522961486
-4388314.8862806,675589.6061858824,-4384503.522961486
-4388364.004931489,675270.4771867156,-4384503.522961486
-4388413.100386316,674951.3445397924,-4384503.522961486
-4386962.959354346,682241.4892839467,-4384826.398336951
-4387901.437390099,676179.2899795992,-4384826.398336951
-4387950.598936886,675860.1909691364,-4384826.398336951
-4387999.737278006,675541.0883843869,-4384826.398336951
-4388048.852401415,675221.9823036267,-4384826.398336951
-4388097.944330427,674902.8725753725,-4384826.398336951
-4388147.013052994,674583.759277894,-4384826.398336951
-4387586.272242065,676130.7227660769,-4385149.250523271
-4387635.430257777,675811.6466752009,-4385149.250523271
-4387684.56506949,675492.5670102944,-4385149.250523271
-4387733.676665158,675173.4838496288,-4385149.250523271
-4387782.765068097,674854.3970417309,-4385149.250523271
-4387831.830266257,674535.3066648652,-4385149.250523271
-4387320.238382233,675763.0988084021,-4385472.079511
-4387369.369664279,675444.0420650259,-4385472.079511
-4387418.477731948,675124.9818261416,-4385472.079511
-4387467.562608553,674805.9179402869,-4385472.079511
-4387516.624282046,674486.850485721,-4385472.079511
-4387565.662740401,674167.7795407114,-4385472.079511
-4386067.188248321,681775.5085992244,-4385794.885313919
-4387005.023296798,675714.5473666673,-4385794.885313919
-4387054.151048915,675395.5135465092,-4385794.885313919
-4387103.255588325,675076.4762310941,-4385794.885313919
-4387152.3369383365,674757.4352689708,-4385794.885313919
-4387201.395086904,674438.3907383924,-4385794.885313919
-4385752.0173525065,681726.5180597347,-4386117.667922575
-4385436.823270218,681677.5239161121,-4386440.427327517
-4385486.384666408,681358.6041229216,-4386440.427327517
-4333877.143355051,954682.0692204484,-4386763.163542526
-4385121.6059880005,681628.5261662648,-4386763.163542526
-4385171.163821807,681309.6292964532,-4386763.163542526
-4384855.919786239,681260.6508668807,-4387085.876558152
-4384905.450868101,680941.7733192854,-4387085.876558152
-4333045.654796195,955490.1492110254,-4387408.566364946
-4384540.652568939,681211.6688356387,-4387408.566364946
-4384590.180089559,680892.8142150537,-4387408.566364946
-4384639.684410406,680573.9560700982,-4387408.566364946
-4384225.362156443,681162.6832006354,-4387731.232976685
-4384274.886115562,680843.8515087476,-4387731.232976685
-4384324.386876575,680525.0162927427,-4387731.232976685
-4383910.048557985,681113.6939633051,-4388053.876383924
-4383959.568955339,680794.8852018006,-4388053.876383924
-4384009.066156255,680476.0729164325,-4388053.876383924
-4384058.540184232,680157.2569558524,-4388053.876383924
-4383495.608576417,681702.2619003282,-4388376.496577207
-4383545.171764845,681383.4833527063,-4388376.496577207
-4383594.711782803,681064.7011250836,-4388376.496577207
-4383644.228618131,680745.9152956479,-4388376.496577207
-4383693.72225869,680427.125942602,-4388376.496577207
-4383743.192727976,680108.3329146085,-4388376.496577207
-4383130.672925482,681971.9716783669,-4388699.093570319
-4383180.255740617,681653.2195923947,-4388699.093570319
-4383229.815363423,681334.4639780042,-4388699.093570319
-4383279.351817424,681015.7046838775,-4388699.093570319
-4383328.865090464,680696.941788197,-4388699.093570319
-4383378.355170404,680378.1753691599,-4388699.093570319
-4383427.822080738,680059.4052754395,-4388699.093570319
-4382765.698050707,682241.6283758081,-4389021.667353811
-4382815.300476798,681922.9028308488,-4389021.667353811
-4382864.879724381,681604.1736795398,-4389021.667353811
-4382914.435781301,681285.4410000663,-4389021.667353811
-4382963.968671084,680966.7046411217,-4389021.667353811
-4383013.478381574,680647.9646808822,-4389021.667353811
-4383062.964900632,680329.2211975396,-4389021.667353811
-4383112.428251753,680010.4740397781,-4389021.667353811
-4382400.683979299,682511.2319116421,-4389344.217918233
-4382450.306000573,682192.532987032,-4389344.217918233
-4382499.90485718,681873.8303781615,-4389344.217918233
-4382549.480536947,681555.1241632007,-4389344.217918233
-4382599.033027721,681236.4144203295,-4389344.217918233
-4382648.562353024,680917.7009982517,-4389344.217918233
-4382698.068500702,680598.9839751384,-4389344.217918233
-4382747.551458618,680280.2634291754,-4389344.217918233
-4382085.2723164335,682462.109976405,-4389666.745277364
-4382134.890766294,682143.4339893045,-4389666.745277364
-4382184.486053155,681824.7543182087,-4389666.745277364
-4382234.058164844,681506.0710412823,-4389666.745277364
-4382283.607089208,681187.3842366992,-4389666.745277364
-4382333.132849771,680868.6937531745,-4389666.745277364
-4382382.635434375,680549.9996688733,-4389666.745277364
-4382432.114830886,680231.302061976,-4389666.745277364
-4381819.452357111,682094.3313840638,-4389989.249421752
-4381869.044073964,681775.6746524282,-4389989.249421752
-4381918.612617312,681457.0143152215,-4389989.249421752
-4381968.157975006,681138.350450612,-4389989.249421752
-4382017.680170564,680819.6829073257,-4389989.249421752
-4381702.204324639,680770.66846214,-4390311.730341958
-4381386.705298524,680721.6504155244,-4390634.1880517565
-4328957.681449877,956239.4258260241,-4391279.033802341
-4328854.345227704,955226.1561696568,-4391601.421847452
-4380489.550409397,680256.018261886,-4391601.421847452
-4380173.95514459,680207.0087674563,-4391923.786667597
-4379858.336722818,680157.9956769297,-4392246.1282533305
-4379542.695130607,680108.9789882139,-4392568.446618418
-4379227.030377198,680059.9587027439,-4392890.741753422
-4378911.342471836,680010.9348219554,-4393213.013648902
-4376414.480202742,677341.8131024708,-4396112.415042957
-4320303.143788789,967186.7313482238,-4397400.43349166
-4372325.914753404,678662.6403103566,-4399975.354001745
-4372009.714183412,678613.5603657498,-4400297.11437462
-4371693.490492059,678564.4768322973,-4400618.851476536
-4371377.243688607,678515.3897114363,-4400940.565298076
-4371060.973759552,678466.2990010714,-4401262.255852971
-4314309.89180517,973425.6702925825,-4401905.567125162
-4369795.66290422,678269.9002827152,-4402548.785287216
-4369479.277417775,678220.7916357907,-4402870.3594370745
-4369162.868815757,678171.6794009187,-4403191.910310087
-4368480.659866156,678391.1307942456,-4403834.942187895
-4368164.185523406,678341.9847858363,-4404156.423197008
-4367847.688079637,678292.835190018,-4404477.880914749
-4367481.832718945,678561.2960693211,-4404799.315331709
-4367115.938308476,678829.7037330909,-4405120.726461618
-4366750.004875417,679098.0581006202,-4405442.114295059
-4365750.812105221,679267.8364755764,-4406406.137991866
-4365434.167326499,679218.569666033,-4406727.4326147325
-4365068.097322018,679486.7377949915,-4407048.703940343
-4364701.9883298,679754.8526022085,-4407369.95195929
-4364751.409948345,679437.4407701481,-4407369.95195929
-4364335.840341467,680022.9142355602,-4407691.176662167
-4364385.281466833,679705.5289536456,-4407691.176662167
-4363969.653361425,680290.9226108224,-4408012.37806269
-4306499.386503615,978906.6818410504,-4408333.556151453
-4309231.639543761,962404.8414612339,-4409296.9505224945
-4308988.656252359,962021.5915959583,-4409618.035339531
-4362336.227635373,680361.2418916239,-4409618.035339531
-4308745.617231371,961638.3769983413,-4409939.096844019
-4303910.615811262,981610.3873241282,-4410260.135026561
-4358770.345261521,682402.8458577889,-4412827.600669888
-4301238.08365363,980342.7423176568,-4413148.428878497
-4301309.364804669,980029.9449154116,-4413148.428878497
-4301380.623225355,979717.1422552082,-4413148.428878497
-4358403.65220519,682670.1613017155,-4413148.428878497
-4301210.131087856,979020.2914410579,-4413469.233740487
-4300469.611108018,980825.5833955505,-4413790.015269557
-4301323.905292939,977072.3426964153,-4413790.015269557
-4300910.878750887,975991.8399488658,-4414431.508291357
-4298673.295638963,984363.1114755996,-4414752.219788393
-4300455.813074225,976546.2803521262,-4414752.219788393
-4300720.202819009,971016.8462739604,-4415714.214180599
-4291602.16184914,989315.2603691316,-4420521.032639992
-4349708.254191699,690385.3296558749,-4420521.032639992
-4349123.405469966,689968.2613941822,-4421161.544465665
-4348805.849233852,689917.8825698307,-4421481.76531124
-4347551.661162395,691663.7672607919,-4422442.287535554
-4347601.948866864,691347.6026040276,-4422442.287535554
-4347133.397904375,692245.5075418483,-4422762.4148389995
-4346765.406751576,692511.0331541294,-4423082.518744999
-4287917.552893592,992407.4286214425,-4423402.599267221
-4345978.897653786,693357.9742341863,-4423722.656396289
-4345610.771369589,693623.3125604246,-4424042.690122839
-4345242.606489765,693888.5973408376,-4424362.70046053
-4344874.403041844,694153.8284952003,-4424682.687399994
-4344506.161017016,694419.0061707885,-4425002.6509318575
-4285096.08157336,991754.4195410903,-4426282.271049301
-4284710.342952794,991993.4323232675,-4426602.11756386
-4341342.163871629,695856.076712585,-4427881.269489119
-4340655.617313018,696069.8079817732,-4428520.704965166
-4340337.617389935,696018.8133475719,-4428840.3875660375
-4340019.594505362,695967.8150312541,-4429160.046752673
-4277133.210098564,996139.8252477053,-4432994.12943751
-4278766.752074133,987667.2689003045,-4433313.483985539
-4279712.874659697,980676.4419322624,-4433952.122735552
-4279784.180152082,980365.2098115586,-4433952.122735552
-4279926.723218489,979742.7300925158,-4433952.122735552
-4334841.31195946,697724.4251267662,-4433952.122735552
-4278755.842627298,983405.0685048215,-4434271.40694182
-4278970.2865028335,982471.5653921351,-4434271.40694182
-4277940.431599443,985510.6664695927,-4434590.667689796
-4280009.299119252,976486.563907204,-4434590.667689796
-4264991.763951862,1004108.575111553,-4442883.210575114
-4267211.577523712,988923.0405649294,-4444157.577369126
-4256465.402214932,1005041.9268712666,-4450841.831044793
-4255638.244431974,1007134.0247646054,-4451159.8700439185
-4260638.266835061,985767.4018201953,-4451159.8700439185
-4315003.938685557,700971.4775784974,-4452749.711891468
-4251879.01607138,1007550.5530446533,-4454656.744997451
-4254331.642268835,995723.0887200537,-4454974.50140626
-4254765.70343111,993866.6916274114,-4454974.50140626
-4253581.342085377,997505.3251239737,-4455292.2342549525
-4312140.137728268,702437.5701657472,-4455292.2342549525
-4249789.364817119,1009340.5061826766,-4456245.291415881
-4252054.004364968,999757.2938956893,-4456245.291415881
-4249327.220246154,1009883.6696510396,-4456562.929999671
-4309747.827370398,703013.0937351349,-4457515.704348453
-4309427.8848090945,702960.9041827879,-4457833.248655711
-4309056.791095054,703222.076249872,-4458150.769387731
-4308634.4892801205,703796.5288947488,-4458468.266535218
-4247559.523693589,1007505.740160443,-4458785.740111724
-4308263.300625775,704057.5660110844,-4458785.740111724
-4246804.035317114,1009284.0163122225,-4459103.1901079565
-4245458.850937345,1013531.8988577137,-4459420.61651462
-4307212.968628526,706458.9215818625,-4459420.61651462
-4306892.935035541,706406.4304260693,-4459738.019345269
-4306058.064864423,709485.5766813424,-4460055.398590605
-4305841.161268061,708806.5936144138,-4460372.754241337
-4305572.620605653,708440.7968049132,-4460690.086311017
-4242364.634578106,1016707.183959576,-4461641.940963658
-4247774.519710339,993862.5761812546,-4461641.940963658
-4248207.769695092,992009.0403500836,-4461641.940963658
-4241975.155422416,1016940.051691305,-4461959.1786618875
-4240175.284187034,1017486.8426507767,-4463545.013148401
-4239469.969923956,1017643.6545541394,-4464179.181715119
-4301998.803027912,708174.0833211533,-4464179.181715119
-4239006.23755227,1018184.4258489169,-4464496.230589926
-4239966.921088469,1014176.471391398,-4464496.230589926
-4301626.951178612,708434.1747418275,-4464496.230589926
-4300779.975302439,709579.7260392964,-4465130.257498829
-4236593.074687332,1019886.158098649,-4466398.027944903
-4238513.874165867,1011873.9024568856,-4466398.027944903
-4242861.139255549,992062.1211792995,-4466714.911511181
-4298867.873991643,711191.18473603,-4466714.911511181
-4240516.133141321,1000624.8435080191,-4467031.77144765
-4242039.304958372,994147.7194388965,-4467031.77144765
-4298547.389916646,711138.1648583164,-4467031.77144765
-4297864.345204055,713273.0801722931,-4467348.607767838
-4298226.883101107,711085.1412184788,-4467348.607767838
-4297543.842692716,713219.889611795,-4467665.420462466
-4240221.3789815875,997625.9983681642,-4467982.209522259
-4239614.7276552,998784.8774455495,-4468298.974960741
-4242502.134063323,986448.1298238358,-4468298.974960741
-4297058.244467668,712176.0414512932,-4468298.974960741
-4296417.057175843,712069.7738139139,-4468932.434936678
-4235080.613226505,1013658.9259360107,-4469249.12947838
-4235227.9991579335,1013042.9476608696,-4469249.12947838
-4295992.825385929,712641.4686848947,-4469249.12947838
-4296819.113128147,707642.3727515038,-4469249.12947838
-4296498.408735867,707589.5560023854,-4469565.800384474
-4295882.190409557,703317.2967485525,-4470832.247604052
-4236404.04574035,999654.5236971993,-4471148.800306977
-4231665.547757675,1016746.7305934007,-4471781.834766581
-4294496.274745213,703731.7624715089,-4472098.316527514
-4294547.440211487,703419.4560038367,-4472098.316527514
-4294598.582953786,703107.1458910883,-4472098.316527514
-4294124.139389085,703991.4481851057,-4472414.774637767
-4294175.323741222,703679.1687791976,-4472414.774637767
-4294226.485383622,703366.8856518819,-4472414.774637767
-4294277.624303746,703054.5988797625,-4472414.774637767
-4294328.740525868,702742.3083145891,-4472414.774637767
-4233363.591184808,1005439.3249124392,-4472731.209088076
-4233436.697607563,1005131.4633415317,-4472731.209088076
-4293905.507853456,703314.311581435,-4472731.209088076
-4293956.642951135,703002.0481515956,-4472731.209088076
-4294211.977854557,701440.6749682877,-4472731.209088076
-4292224.324365602,707526.8840958424,-4473680.370523345
-4291800.366403746,708098.1928153544,-4473996.710355105
-4293233.310026864,699357.6920342555,-4473996.710355105
-4230682.124169064,1009679.0108221289,-4474313.026526148
-4228227.0215508565,1018522.8085464007,-4474629.319027211
-4291106.786413727,708304.3165872522,-4474629.319027211
-4291350.902703935,704818.7110518727,-4474945.5878718
-4292218.972752569,699512.884462882,-4474945.5878718
-4290619.024146878,707262.2676694957,-4475261.833050653
-4290670.446369008,706950.2431541305,-4475261.833050653
-4290721.845899936,706638.2149000623,-4475261.833050653
-4290773.222727065,706326.1829838253,-4475261.833050653
-4291846.894059948,699772.6513576258,-4475261.833050653
-4290297.896029729,707209.3331630599,-4475578.054554512
-4290606.065897971,705337.2702966955,-4475578.054554512
-4226665.055508955,1019447.4728499233,-4475894.252396876
-4289334.3755343035,707050.5072018862,-4476526.577060087
-4290561.8778124545,699563.1333462095,-4476526.577060087
-4287700.448664686,710945.4995238854,-4477474.886498793
-4286042.3450589795,710990.8316371756,-4479054.928630504
-4287327.878811163,703197.416007318,-4479054.928630504
-4285098.9570563845,714677.251008422,-4479370.86599506
-4285150.918525958,714365.6279040902,-4479370.86599506
-4285565.794389829,711872.5074271008,-4479370.86599506
-4284673.651743881,715246.8483183829,-4479686.779678058
-4286991.344697572,701221.48174862,-4479686.779678058
-4284300.29303277,715504.7720782675,-4480002.669670248
-4284153.633869212,708436.8315058027,-4481265.9926823415
-4284975.037296999,703451.5140152427,-4481265.9926823415
-4283677.454676587,709318.2326195578,-4481581.764195426
-4278084.774553508,740395.4035465302,-4481897.512007679
-4278138.606318608,740084.2904599796,-4481897.512007679
-4282683.468010507,713314.0996004996,-4481897.512007679
-4283097.73253762,710822.4148058877,-4481897.512007679
-4277763.604678174,740339.8196317678,-4482213.2361098565
-4277871.23748958,739717.6363322492,-4482213.2361098565
-4277925.019966618,739406.5387763454,-4482213.2361098565
-4277334.69695736,740906.3527238017,-4482528.936515436
-4277388.565868792,740595.2942577384,-4482528.936515436
-4277442.412172196,740284.2318003874,-4482528.936515436
-4277657.571157626,739039.9429121746,-4482528.936515436
-4277121.197044976,740228.6400540156,-4482844.613215177
-4277282.588093087,739295.4993528422,-4482844.613215177
-4277443.775557639,738362.3234638094,-4482844.613215177
-4276314.601193171,742972.04468884,-4483160.266199835
-4276368.620341598,742661.0603261257,-4483160.266199835
-4276476.590778518,742039.0798942938,-4483160.266199835
-4276530.542079397,741728.0837538305,-4483160.266199835
-4276799.959305921,740173.0443942809,-4483160.266199835
-4276853.774904002,739862.0247427272,-4483160.266199835
-4276907.567871046,739551.0012530583,-4483160.266199835
-4276961.338232585,739239.9737776329,-4483160.266199835
-4277015.085975425,738928.9423927368,-4483160.266199835
-4277068.81108639,738617.9071746668,-4483160.266199835
-4275885.279278386,743538.1450028811,-4483475.895482887
-4275939.339582956,743227.1919344715,-4483475.895482887
-4275993.377287209,742916.2348608753,-4483475.895482887
-4276047.3923778795,742605.273858372,-4483475.895482887
-4276101.384841728,742294.309003232,-4483475.895482887
-4276155.354704385,741983.3401478416,-4483475.895482887
-4276209.301952603,741672.3673684741,-4483475.895482887
-4276263.22657316,741361.3907414062,-4483475.895482887
-4276371.007994853,740739.4255775864,-4483475.895482887
-4276532.510496931,739806.4485301176,-4483475.895482887
-4276586.299423208,739495.448403599,-4483475.895482887
-4276640.06574568,739184.4442916232,-4483475.895482887
-4276693.809451151,738873.4362704703,-4483475.895482887
-4218525.421223172,1018458.1707463409,-4483791.501055092
-4275401.736457989,744415.0501958837,-4483791.501055092
-4275455.8605341725,744104.1322893761,-4483791.501055092
-4275509.9620126095,743793.2103730543,-4483791.501055092
-4275564.040880023,743482.2845231857,-4483791.501055092
-4275618.097123154,743171.3548160356,-4483791.501055092
-4275672.130767666,742860.4211039998,-4483791.501055092
-4275726.141800295,742549.4834633522,-4483791.501055092
-4275780.130207801,742238.5419703572,-4483791.501055092
-4275834.096015814,741927.5964774124,-4483791.501055092
-4275888.039211088,741616.6470607852,-4483791.501055092
-4275941.9597804,741305.6937967468,-4483791.501055092
-4275995.857749346,740994.7365376891,-4483791.501055092
-4276049.733104698,740683.7753598805,-4483791.501055092
-4276157.415960562,740061.8413292288,-4483791.501055092
-4276211.223473428,739750.8684050435,-4483791.501055092
-4276265.008358655,739439.8916433197,-4483791.501055092
-4280234.402771635,716105.6014278005,-4483791.501055092
-4275134.607660764,744048.221154187,-4484107.082907203
-4275188.7050740775,743737.3226001831,-4484107.082907203
-4275242.779878067,743426.4201129279,-4484107.082907203
-4275296.832059474,743115.5137686812,-4484107.082907203
-4275350.861643959,742804.6034198498,-4484107.082907203
-4275404.86861826,742493.6891427014,-4484107.082907203
-4275458.85296914,742182.7710134953,-4484107.082907203
-4275512.814722223,741871.8488846399,-4484107.082907203
-4275566.753864267,741560.922832397,-4484107.082907203
-4275620.670382049,741249.9929330319,-4484107.082907203
-4275674.564301163,740939.0590389478,-4484107.082907203
-4275728.435608382,740628.1212264071,-4484107.082907203
-4275782.2842905,740317.1795716824,-4484107.082907203
-4275836.11037308,740006.2339271688,-4484107.082907203
-4275889.91384291,739695.2843691339,-4484107.082907203
-4275943.694686801,739384.330973849,-4484107.082907203
-4274813.3321706075,743992.3060827592,-4484422.6410527015
-4274867.425518513,743681.4308927179,-4484422.6410527015
-4274921.496258791,743370.551769721,-4484422.6410527015
-4274975.544378187,743059.6687900224,-4484422.6410527015
-4275029.56990236,742748.7818060399,-4484422.6410527015
-4275083.572818048,742437.8908940358,-4484422.6410527015
-4275137.553112015,742126.9961302634,-4484422.6410527015
-4275191.5108098835,741816.0973671423,-4484422.6410527015
-4275245.445898412,741505.1946809286,-4484422.6410527015
-4275299.358364379,741194.2881478817,-4484422.6410527015
-4275353.248233376,740883.3776204161,-4484422.6410527015
-4275407.115492177,740572.4631747884,-4484422.6410527015
-4275460.960127578,740261.5448872653,-4484422.6410527015
-4275514.782165138,739950.6226102532,-4484422.6410527015
-4275568.581591649,739639.6964200139,-4484422.6410527015
-4277596.202045631,727821.6187079833,-4484422.6410527015
-4277649.119420513,727510.541184679,-4484422.6410527015
-4277754.886290299,726888.3746720605,-4484422.6410527015
-4277807.735797334,726577.2856113772,-4484422.6410527015
-4274437.922198251,744247.2348922541,-4484738.175482348
-4274492.034073112,743936.3870767298,-4484738.175482348
-4274546.123355321,743625.5352522953,-4484738.175482348
-4274600.190031603,743314.6794952007,-4484738.175482348
-4274654.234088703,743003.8198816943,-4484738.175482348
-4274708.255552278,742692.9562642049,-4484738.175482348
-4274762.254409067,742382.0887189893,-4484738.175482348
-4274816.230645836,742071.2173222948,-4484738.175482348
-4274924.115322933,741449.4626080118,-4484738.175482348
-4274978.023736798,741138.5794429274,-4484738.175482348
-4275031.909555394,740827.6922837244,-4484738.175482348
-4275085.772765493,740516.8012066539,-4484738.175482348
-4275139.613353891,740205.9062879769,-4484738.175482348
-4275193.431346148,739895.0073801104,-4484738.175482348
-4217331.417585853,1017845.3449638779,-4485053.686186896
-4273954.146502232,745123.7384607424,-4485053.686186896
-4274008.3221195,744812.9258240561,-4485053.686186896
-4274062.475146689,744502.1091738344,-4485053.686186896
-4274116.60557051,744191.2885863131,-4485053.686186896
-4274170.713377691,743880.4641377375,-4485053.686186896
-4274224.798593919,743569.6356805532,-4485053.686186896
-4274278.861205918,743258.8032910043,-4485053.686186896
-4274332.901200436,742947.9670453335,-4485053.686186896
-4274386.918603128,742637.1267959807,-4485053.686186896
-4274440.913400734,742326.2826191969,-4485053.686186896
-4274494.885580018,742015.4345912238,-4485053.686186896
-4274548.835166601,741704.5825645032,-4485053.686186896
-4274602.762147243,741393.7266152797,-4485053.686186896
