publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2022p531777,earthquake,2022-07-16T18:08:07.481Z,2022-07-26T23:57:30.471Z,-177.3384705,-32.66010284,5.445897315,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,34,23,12,3.441972733,219.1280212,0.9908197795,0.1016886893
2022p531766,earthquake,2022-07-16T18:04:01.175Z,2022-07-26T23:49:05.501Z,-177.3686218,-32.51174164,5.228770558,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,39,27,51,3.291889429,217.2918243,1.50668233,0.2235537094
2022p499042,earthquake,2022-07-04T15:29:41.624Z,2022-07-04T16:09:57.627Z,168.3745575,-44.24378967,5.474988556,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,34,24,77,0.3208965361,183.4716759,0.4656413795,0.2207036591
2022p493277,earthquake,2022-07-02T12:17:56.496Z,2022-07-15T04:27:17.970Z,-179.1687012,-32.81486893,5.323361736,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,23,16,61,3.700145483,182.7868042,1.264715752,0.2534195008
2022p455755,earthquake,2022-06-18T15:05:12.057Z,2022-07-01T00:15:56.349Z,-177.3833923,-32.39310074,5.12344074,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,26,20,12,3.155076265,185.7292633,1.796294666,0.1492724784
2022p454375,earthquake,2022-06-18T02:49:50.039Z,2022-07-01T00:01:05.774Z,-177.3489532,-32.35932159,5.185491588,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,30,3.119401217,186.320694,1.719224287,0.2204810219
2022p447124,earthquake,2022-06-15T10:26:37.279Z,2022-06-28T20:56:42.659Z,-178.3808441,-33.08297348,5.123305544,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,35,26,21,3.829439163,199.2820816,1.022587755,0.1807779061
2022p435037,earthquake,2022-06-10T23:07:21.213Z,2022-06-27T22:52:53.268Z,-179.1223602,-35.06688309,6.403630177,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,42,34,17,3.242171764,148.8774986,1.029207132,0.113490401
2022p409323,earthquake,2022-06-01T10:46:41.145Z,2022-06-14T21:39:36.692Z,-178.243515,-33.40032578,5.577968927,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,25,21,13,4.134801865,204.5879552,0.9654472339,0.1563595955
2022p408846,earthquake,2022-06-01T06:32:41.191Z,2022-06-14T21:24:51.219Z,-178.3681793,-33.29216766,5.569341684,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,31,24,12,4.035925388,200.5995398,1.441125306,0.1627139898
2022p401932,earthquake,2022-05-29T17:08:32.872Z,2022-06-12T21:31:57.698Z,-178.6791229,-33.3905983,5.327237957,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,30,25,24,4.163142681,162.4130421,1.43614846,0.2281502503
2022p348831,earthquake,2022-05-10T01:36:45.380Z,2022-05-10T04:30:15.890Z,-178.6494293,-33.28055573,5.518545692,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,26,20,44,4.054418087,162.8877325,1.030010977,0.2382388955
2022p335738,earthquake,2022-05-05T05:20:15.794Z,2022-05-05T05:34:24.199Z,-179.168045,-33.59082413,5.02505264,100,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,26,19,39,4.445286274,190.0760736,1.483499685,0.1941975553
2022p334858,earthquake,2022-05-04T21:32:38.442Z,2022-06-01T23:54:28.035Z,-179.6696777,-35.30612946,5.35512559,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,27,22,23,2.780683994,151.0006647,0.7593098097,0.1728054259
2022p315743,earthquake,2022-04-27T19:47:06.575Z,2022-04-27T19:54:24.646Z,-178.7037506,-33.14385223,5.19354535,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,23,19,24,3.927521229,193.5558739,1.053486329,0.2649770575
2022p313679,earthquake,2022-04-27T01:27:23.418Z,2022-06-09T23:40:20.134Z,-178.5713806,-33.27452087,5.452552751,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,45,4.038715839,197.6815434,1.131263092,0.1946609603
2022p295732,earthquake,2022-04-20T10:06:40.939Z,2022-04-21T23:08:46.221Z,-179.0455322,-33.97619247,5.515803573,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,26,23,23,4.175814629,273.3536224,0.7145919685,0.1717947777
2022p278422,earthquake,2022-04-14T00:22:14.791Z,2022-04-14T00:32:50.401Z,-178.7848358,-33.65203476,5.146900915,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,26,20,13,4.438457966,196.1317282,1.298077369,0.2383870686
2022p233467,earthquake,2022-03-28T09:10:09.083Z,2022-03-28T22:11:56.770Z,-178.3057098,-32.54831314,5.133747767,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,32,24,24,3.29258132,198.0659895,1.58538808,0.2226076541
2022p225327,earthquake,2022-03-25T08:54:34.734Z,2022-03-28T23:22:09.989Z,-178.1190796,-34.1101265,5.718104335,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,36,28,13,4.504896164,171.4529424,0.8083588167,0.1352406229
2022p225269,earthquake,2022-03-25T08:22:48.594Z,2022-04-03T22:58:49.986Z,-178.3317566,-34.07326126,5.177932654,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,25,20,12,4.424830437,311.7569275,0.5762242385,0.1354191265
2022p223738,earthquake,2022-03-24T18:47:07.773Z,2022-04-03T22:23:02.748Z,-178.4014587,-34.0449028,5.018354652,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,23,18,7,4.412855625,205.7124567,0.8142492054,0.1437692368
2022p223653,earthquake,2022-03-24T18:02:02.856Z,2022-03-28T22:35:10.049Z,-178.4321747,-33.92441559,5.519970787,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,29,21,32,4.495406628,166.8210092,1.180160463,0.1923022972
2022p220721,earthquake,2022-03-23T16:00:14.175Z,2022-04-03T21:28:01.009Z,-178.9756622,-33.8133316,5.201271459,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,26,23,34,4.345529556,158.6727915,0.728307228,0.2392752073
2022p218832,earthquake,2022-03-22T23:13:19.664Z,2022-03-31T22:43:16.256Z,-178.5554504,-34.17538071,5.00233623,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,33,25,13,4.232347965,290.2936707,0.8489325861,0.1882339631
2022p216313,earthquake,2022-03-22T00:51:24.197Z,2022-03-31T21:53:36.537Z,-178.2742157,-33.9322052,5.396100755,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,30,23,10,4.566092014,169.1739724,1.130414352,0.1478148668
2022p215765,earthquake,2022-03-21T19:58:45.155Z,2022-03-31T21:31:35.967Z,-178.5770874,-34.26996613,5.078562801,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,18,16,2,4.145769596,272.0005798,0.393132497,0.004956033263
2022p209430,earthquake,2022-03-19T11:44:03.118Z,2022-03-29T22:12:09.572Z,-178.8665161,-33.91566086,5.422234736,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,31,23,49,4.304016113,160.4100809,0.8528011166,0.1929658878
2022p209382,earthquake,2022-03-19T11:18:15.303Z,2022-03-29T22:06:44.322Z,-178.93367,-33.80036163,5.529701373,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,25,20,9,4.374200821,159.272172,0.7838151198,0.142953281
2022p191894,earthquake,2022-03-13T00:00:30.199Z,2022-03-24T21:40:10.613Z,-178.505249,-33.38648605,5.057598596,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,21,11,4.142081738,199.6339951,0.8950844589,0.07337096352
2022p181390,earthquake,2022-03-09T02:44:45.536Z,2022-03-24T01:10:10.993Z,177.3166351,-37.72393036,5.151111153,54.55956268,MLv,,LOCSAT,confirmed,manual,iasp91,38,28,120,0.2214553356,105.874054,0.4427963865,0.2873655383
2022p178993,earthquake,2022-03-08T05:26:48.094Z,2022-03-24T01:36:38.195Z,-178.302597,-33.17879868,5.337685977,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,22,48,3.918319225,201.2343187,1.026853247,0.1789383309
2022p173586,earthquake,2022-03-06T05:26:46.899Z,2022-03-23T22:58:59.636Z,167.4913483,-45.11865997,5.144173037,70.92035675,MLv,,LOCSAT,confirmed,manual,iasp91,35,22,44,0.338660866,180.4793892,0.6570320125,0.2014733956
2022p138188,earthquake,2022-02-21T03:06:44.449Z,2022-02-21T03:26:06.942Z,173.6784973,-41.76634979,5.635963999,29.71275139,MLv,,LOCSAT,confirmed,manual,iasp91,61,48,119,0.140486151,34.57861328,0.5385486459,0.2111601007
2022p110975,earthquake,2022-02-11T01:26:25.713Z,2022-02-21T19:57:10.975Z,-178.984848,-33.27832794,5.025245192,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,17,38,4.106247902,189.20228,1.147364045,0.2531976186
2022p096599,earthquake,2022-02-05T17:47:48.284Z,2022-02-17T21:46:12.219Z,-178.8343048,-33.35562897,5.50091521,100,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,21,14,4.155218124,193.1934814,0.8021098629,0.18216078
2022p096569,earthquake,2022-02-05T17:31:48.194Z,2022-02-17T21:40:51.143Z,165.2472229,-47.16444397,5.364221116,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,22,18,1.40413487,124.5577698,0.6309424974,0
2022p088671,earthquake,2022-02-02T19:22:59.195Z,2022-02-02T19:41:13.590Z,-178.2725067,-32.45227051,5.69376962,100,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,33,29,67,3.194498301,168.3551378,1.438212205,0.2412586678
2022p078917,earthquake,2022-01-30T04:47:00.887Z,2022-02-16T03:15:12.297Z,-178.9278107,-33.30425262,5.10002559,100,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,22,36,4.120945454,191.0585537,0.893084005,0.2079193917
2022p064462,earthquake,2022-01-24T20:25:48.315Z,2022-02-01T22:52:05.111Z,179.897583,-37.475811,5.297735055,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,46,34,96,1.225759387,290.4862213,0.5020438561,0.1925669583
2022p063590,earthquake,2022-01-24T12:40:04.320Z,2022-02-01T22:33:07.080Z,-178.9476471,-34.14297485,5.629543639,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,29,26,13,4.07594347,196.6397982,0.8515397384,0.4183207025
2022p055878,earthquake,2022-01-21T16:11:54.403Z,2022-02-01T03:54:52.625Z,179.5612488,-34.0669632,5.171423321,200,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,22,57,3.633733511,298.3808594,1.026120794,0
2022p048851,earthquake,2022-01-19T01:47:51.390Z,2022-01-26T20:53:54.157Z,-177.4046173,-32.58456039,5.013457791,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,10,6,3.341519356,217.8048859,1.101728556,0.1489973672
2022p032808,earthquake,2022-01-13T03:20:23.941Z,2022-01-21T00:28:33.655Z,166.5959015,-45.68945312,5.022010189,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,15,31,0.4515605271,231.7438622,0.4996003455,0
2022p030948,earthquake,2022-01-12T10:49:36.565Z,2022-01-20T23:38:49.655Z,174.5572052,-39.32933044,5.816731316,188.7716675,MLv,,LOCSAT,confirmed,manual,iasp91,57,38,128,0.06924607605,42.81812382,0.5755889774,0.4081949874
2022p030077,earthquake,2022-01-12T03:04:24.148Z,2022-01-20T22:44:52.467Z,-178.5867462,-33.01008224,5.691834175,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,23,51,3.779780388,163.5039759,1.259921537,0.2052091869
2022p024338,earthquake,2022-01-10T00:06:34.223Z,2022-01-10T00:32:31.070Z,179.4198761,-33.68403625,6.337927744,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,17,94,3.97454977,155.8174419,1.403133828,0
2022p017460,earthquake,2022-01-07T11:02:49.227Z,2022-01-07T11:07:03.026Z,-179.6249542,-32.7934494,5.083752279,300.3325806,mB,,LOCSAT,confirmed,manual,iasp91,31,25,57,3.812181473,173.638073,0.9005522015,0.2224027711
2021p967892,earthquake,2021-12-25T02:52:04.334Z,2021-12-25T02:56:51.128Z,-179.1451111,-32.71156311,5.174354568,221.3466797,MLv,,LOCSAT,confirmed,manual,iasp91,31,23,29,3.595866442,182.4529762,1.166431582,0.2234489265
2021p899382,earthquake,2021-11-29T18:29:48.674Z,2021-11-29T23:15:49.473Z,-178.5216217,-33.39321518,5.180639203,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,24,18,4.150454044,199.3662815,0.7990186118,0
2021p899370,earthquake,2021-11-29T18:23:42.183Z,2021-11-29T19:17:24.671Z,-178.3779297,-33.37332153,6.017700386,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,35,34,22,4.117272377,198.0602345,0.8978044605,0.1038526693
2021p880744,earthquake,2021-11-22T20:59:23.663Z,2021-11-22T21:05:12.398Z,-177.7075653,-32.6781311,5.172055207,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,25,19,13,3.410224676,211.77211,1.248239385,0.0996631294
2021p875011,earthquake,2021-11-20T18:04:35.753Z,2021-11-23T00:48:04.359Z,-177.6595612,-32.36730194,5.211829368,10,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,70,57,33,3.103497744,211.984787,2.314247659,0.1608989798
2021p838207,earthquake,2021-11-07T03:16:46.898Z,2021-11-07T03:23:34.612Z,173.4190063,-40.31447601,5.468308195,189.9482574,M,,LOCSAT,confirmed,manual,iasp91,46,34,129,0.6193190217,133.1056862,0.5005824366,0
2021p837516,earthquake,2021-11-06T21:08:36.799Z,2021-11-09T03:35:44.662Z,-179.3296814,-34.26224518,5.020642475,100,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,27,24,19,3.810925484,305.8462982,0.7529927263,0.1651132272
2021p831602,earthquake,2021-11-04T16:36:55.289Z,2021-11-04T16:48:06.784Z,165.3945618,-48.19871902,5.942256305,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,24,2.214549303,324.940834,1.037533437,0.1276740388
2021p831216,earthquake,2021-11-04T13:12:15.667Z,2021-11-04T13:17:41.155Z,179.0034027,-34.45336533,5.168373275,100,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,48,44,88,3.153381348,160.2501049,0.8731351848,0.3369905271
2021p808805,earthquake,2021-10-27T06:10:44.233Z,2021-10-27T06:19:57.666Z,-178.4405823,-33.35065079,5.566015869,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,26,26,23,4.100243092,200.6395516,0.8194205776,0.2028650679
2021p794366,earthquake,2021-10-21T21:58:19.829Z,2021-10-21T22:21:43.191Z,174.9279327,-39.03572464,5.89868829,210.0867157,M,,LOCSAT,confirmed,manual,iasp91,53,38,42,0.158843711,88.87969971,0.4253034886,0
2021p788873,earthquake,2021-10-19T21:11:22.877Z,2021-11-15T21:32:14.639Z,165.7807922,-46.79318619,5.122609236,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,15,8,0.8831765652,311.2063522,0.820365194,0.2334809379
2021p780885,earthquake,2021-10-16T22:15:12.795Z,2021-10-16T23:10:59.522Z,164.8325195,-48.28985214,5.110339407,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,22,14,2.469793797,147.6276283,0.8861918555,0
2021p767783,earthquake,2021-10-12T01:55:02.479Z,2021-10-12T02:04:33.845Z,173.4948425,-40.24823761,5.331997828,150.2414703,MLv,,LOCSAT,confirmed,manual,iasp91,38,29,130,0.641505301,144.8665943,0.411339549,0.2672445198
2021p746014,earthquake,2021-10-04T00:35:25.457Z,2021-10-04T00:41:06.795Z,-177.8921814,-33.02761841,5.378961712,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,28,22,48,3.753923893,209.4865417,1.116162146,0.2849475046
2021p743899,earthquake,2021-10-03T05:49:10.000Z,2021-10-03T06:15:36.222Z,-179.341,-33.664,5.681118259,45,MLv,,,confirmed,manual,,0,0,50,0,0,2.502098751,0.2205102616
2021p739494,earthquake,2021-10-01T14:42:01.069Z,2021-10-01T14:53:13.182Z,-179.9997559,-34.47851944,5.050836042,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,35,28,75,3.369516373,179.8426113,1.014882898,0
2021p691445,earthquake,2021-09-13T20:01:14.612Z,2021-10-12T19:38:11.288Z,-179.3813477,-32.66106796,5.490219737,183.9207153,mB,,LOCSAT,confirmed,manual,iasp91,43,39,24,3.613174915,177.2853432,1.593324399,0.2478267981
2021p686916,outside of network interest,2021-09-12T03:48:03.843Z,2021-09-12T03:59:47.977Z,-179.4667664,-32.73307419,5.261555427,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,40,34,43,3.706058502,176.2140751,2.682795408,0.2229258966
2021p668150,earthquake,2021-09-05T05:09:17.645Z,2021-09-05T05:47:41.552Z,-179.0241241,-32.37410355,5.364562831,251.3963928,mB,,LOCSAT,confirmed,manual,iasp91,32,28,19,3.244202137,183.1060276,1.318994921,0.1318691815
2021p625912,outside of network interest,2021-08-20T14:05:23.234Z,2021-09-16T03:30:17.904Z,179.4427338,-33.29497147,5.022739557,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,25,16,3,4.357625961,303.4707184,2.043473398,0.04153704143
2021p623637,earthquake,2021-08-19T17:53:48.266Z,2021-09-10T04:09:59.346Z,-177.3026276,-33.06711578,5.048067552,10,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,17,11,3.829978228,219.2940979,1.691888076,0
2021p600212,earthquake,2021-08-11T01:52:30.512Z,2021-08-11T02:02:51.686Z,-177.85112,-33.00551224,5.020811327,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,37,28,19,3.73227191,208.9612579,1.118435043,0.2168028422
2021p588256,earthquake,2021-08-06T15:41:55.304Z,2021-08-06T15:48:43.956Z,-179.6510925,-33.4088974,5.044498552,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,33,29,12,4.391148567,178.1207161,1.286264893,0.1064780759
2021p574445,earthquake,2021-08-01T13:04:54.588Z,2021-08-01T13:17:22.818Z,175.9667206,-38.30324554,5.139707806,159.6030273,MLv,,LOCSAT,confirmed,manual,iasp91,63,49,120,0.1217961609,61.69067383,0.4414816211,0.5859022722
2021p557880,earthquake,2021-07-26T09:57:53.511Z,2021-07-26T10:29:04.788Z,-179.7083893,-32.79207993,5.435447696,391.7623596,mB,,LOCSAT,confirmed,manual,iasp91,45,36,66,5.029069901,311.4116058,0.8851292828,0.2218617436
2021p554235,earthquake,2021-07-25T01:35:59.956Z,2021-07-25T01:48:38.428Z,-178.7387238,-33.66889191,5.103964511,150,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,28,27,17,4.44866848,196.0712471,0.5605164714,0.1236870541
2021p553664,earthquake,2021-07-24T20:31:33.912Z,2021-07-24T20:45:01.263Z,-178.1492615,-33.47166061,5.118637927,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,22,18,6,4.201257706,205.4518912,1.428567673,0.08370487908
2021p542196,earthquake,2021-07-20T14:41:22.873Z,2021-08-16T23:45:46.105Z,-178.5030823,-33.17361069,5.408428085,10,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,29,22,10,3.931255341,198.3754134,1.603834246,0.09689970358
2021p522015,earthquake,2021-07-13T03:29:08.035Z,2021-07-13T05:04:36.978Z,-178.4789429,-33.30194473,5.156435389,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,25,18,7,4.055709839,199.6166821,1.368082551,0.09772844314
2021p486909,earthquake,2021-06-30T03:44:45.645Z,2021-07-23T02:56:34.247Z,-178.3427734,-33.33726883,5.284046353,10,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,24,17,6,4.07871151,202.4132915,2.030846368,0.06678113961
2021p481992,outside of network interest,2021-06-28T08:04:02.100Z,2021-06-29T04:33:09.172Z,179.5001984,-32.483078,5.202541571,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,27,18,6,3.902030945,184.4150696,1.231289162,0.2714972821
2021p472790,earthquake,2021-06-24T22:22:18.097Z,2021-07-23T01:42:55.658Z,179.7077637,-34.91599274,5.371408582,173.6550903,M,,LOCSAT,confirmed,manual,iasp91,76,67,48,2.873443127,177.4524536,0.9459735659,0
2021p464501,earthquake,2021-06-21T20:45:18.527Z,2021-07-19T04:17:18.359Z,-179.4763184,-33.8562355,5.125230864,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,27,23,2,4.114367485,306.7353363,1.189361975,0.1713857781
2021p445513,earthquake,2021-06-14T20:08:36.252Z,2021-07-10T23:44:15.406Z,-177.7641907,-32.67509842,5.32633698,10,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,31,30,12,3.404944658,209.5843811,1.376341727,0.1328025241
2021p419204,earthquake,2021-06-05T02:31:34.644Z,2021-07-03T03:45:46.203Z,-179.8604431,-35.00118256,5.152932474,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,21,16,2.953796387,186.9199562,0.506081886,0
2021p405872,earthquake,2021-05-31T04:09:00.384Z,2021-06-28T03:30:26.037Z,166.7803192,-45.26531219,5.514803039,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,54,44,25,0.1208732203,218.9357834,0.8400718644,0
2021p371284,earthquake,2021-05-18T08:59:33.326Z,2021-06-16T21:16:49.365Z,-179.0695038,-33.40715408,5.9182117,10,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,88,69,34,4.247653008,188.5126696,4.728067939,0.1832212488
2021p319367,earthquake,2021-04-29T03:58:48.214Z,2021-05-28T03:07:09.039Z,179.7438202,-37.60769653,5.749900406,38.8964386,MLv,,LOCSAT,confirmed,manual,iasp91,68,55,43,1.074828148,288.7127838,0.5204844953,0.1820716098
2021p313817,earthquake,2021-04-27T02:38:28.154Z,2021-05-26T01:51:17.145Z,-178.2898254,-32.90607071,5.264703787,10,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,4,3.646435022,202.5984187,1.545015667,0.05038697474
2021p310334,earthquake,2021-04-25T19:44:48.942Z,2021-04-26T00:32:47.005Z,-178.8289795,-32.82281494,5.181437486,10,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,33,21,8,3.634234428,189.1689272,1.972855113,0.103249608
2021p310230,earthquake,2021-04-25T18:49:46.315Z,2021-04-26T00:25:02.709Z,-178.6762085,-32.49549484,5.427852372,10,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,28,23,12,3.288052082,190.1096582,1.907698721,0.1087914926
2021p303753,earthquake,2021-04-23T09:18:39.813Z,2021-05-22T05:04:21.534Z,-179.3710175,-33.1366272,5.110669543,10,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,33,24,11,4.05753088,182.5320454,1.659987496,0.2473498271
2021p254914,earthquake,2021-04-05T07:37:53.048Z,2021-04-28T02:43:58.238Z,179.7372589,-37.58509827,6.013555169,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,36,25,18,1.074559212,288.3913116,0.4039146706,0.1524418586
2021p249668,earthquake,2021-04-03T09:02:32.437Z,2021-04-03T09:15:37.053Z,-178.5599213,-33.10957336,5.227426837,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,28,25,59,3.874526262,196.8782158,1.530335154,0.28707216
2021p210234,earthquake,2021-03-19T18:52:43.660Z,2021-03-19T19:03:04.283Z,178.9234619,-35.53553772,5.896496655,161.5651855,M,,LOCSAT,confirmed,manual,iasp91,46,32,108,2.082805395,166.1603546,0.8234156897,0
2021p207480,earthquake,2021-03-18T18:24:29.143Z,2022-04-11T20:22:22.183Z,-178.267395,-33.32783127,5.262972066,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,30,21,48,4.064115524,202.6226363,1.13245203,0.2688000293
2021p193233,earthquake,2021-03-13T11:54:59.764Z,2021-04-16T00:37:15.779Z,179.808136,-37.76992416,5.442985829,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,42,31,25,1.104802966,291.5610809,0.4321370366,0
2021p192566,earthquake,2021-03-13T06:00:10.697Z,2022-04-12T03:03:21.810Z,-179.7063446,-34.70407104,5.072623018,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,29,22,23,3.274376631,300.627594,0.5860255905,0.171039792
2021p189688,earthquake,2021-03-12T04:26:16.370Z,2022-04-07T03:57:36.012Z,166.7292175,-45.35817337,5.216913851,11.61694622,MLv,,LOCSAT,confirmed,manual,iasp91,34,26,36,0.1820226908,224.2309837,0.5721475328,0.1687198852
2021p189453,outside of network interest,2021-03-12T02:19:37.247Z,2021-03-12T02:28:51.891Z,-177.3787994,-32.66854858,5.440346252,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,27,24,27,3.445379734,218.3538513,0.7589801641,0.1830451972
2021p187840,earthquake,2021-03-11T12:00:55.826Z,2022-04-06T01:25:17.792Z,-179.9046936,-37.36231232,5.198024884,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,21,90,1.410562277,293.0561371,0.5788346223,0.1532689652
2021p186460,earthquake,2021-03-10T23:44:50.036Z,2022-04-04T22:11:49.925Z,-178.0317688,-33.40794754,5.196600167,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,30,23,24,5.108914375,316.7531128,0.7479995017,0.121542295
2021p186056,earthquake,2021-03-10T20:07:40.851Z,2022-04-04T21:26:33.520Z,-177.8927917,-33.3193779,5.332992403,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,12,4.044883728,210.7843781,0.9740321014,0.07159178105
2021p184037,earthquake,2021-03-10T02:12:26.173Z,2021-04-16T00:30:22.299Z,-177.7043762,-33.33485031,5.060258506,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,24,19,5.327834129,317.199173,0.9634609987,0
2021p178412,earthquake,2021-03-08T00:16:32.945Z,2021-04-03T23:11:45.312Z,-177.8184204,-33.63090134,5.203341786,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,21,5.034883976,317.4595642,0.994234766,0.214520547
2021p177750,earthquake,2021-03-07T18:25:32.228Z,2021-04-03T21:54:05.022Z,179.8338928,-37.66122055,5.046186539,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,40,26,85,1.135921836,290.9042664,0.4995970403,0
2021p176954,earthquake,2021-03-07T11:19:20.000Z,2022-03-28T03:30:49.333Z,-178.319,-32.424,5.549295954,10,MLv,,,confirmed,manual,,0,0,6,0,0,4.764555945,0.09143101068
2021p176613,earthquake,2021-03-07T08:19:29.071Z,2021-04-16T00:22:28.015Z,179.8828888,-37.34073257,5.02037383,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,22,14,1.116758227,289.3452759,0.7090442944,0
2021p176597,earthquake,2021-03-07T08:08:17.000Z,2022-04-11T23:09:00.447Z,-178.1,-32.444,5.144060563,10,MLv,,,confirmed,manual,,0,0,1,0,0,3.972295759,0
